paper_id,paper_title,doi,pmid,species,tissue,raw_label,raw_label_zh,marker_genes,n_cells,source_type,evidence,confidence,harvested_at
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Companion cell,伴胞,"SUC2,FTIP1,SUT1,AAP2,AAP4,AAP5,PDLP8",,results_text,"Using scRNA-seq, we identified unique and characteristic mRNA signatures, which revealed fundamental differences in amino acid metabolism and transport pathways in PP and CC important for phloem trans",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Mesophyll,叶肉细胞,"CAB3,LHCB2.1,CA1",,results_text,"The population was dominated by mesophyll cells (75% of all cells), as indicated by the enrichment of known mesophyll markers (CAB3, LHCB2.1, and CA1; Sawchuk et al., 2008; Endo et al., 2014; Figure 3",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Spongy parenchyma,海绵薄壁组织,"FIL,YAB1",,results_text,"FIL (YAB1) transcripts, markers for spongy parenchyma were enriched in C2 and C7, possibly indicating that these clusters may represent spongy parenchyma (Supplemental Figure S3A; Uemoto et al., 2018)",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Epidermis,表皮细胞,"AtML1,CUT1,CER5",,results_text,"Beyond the mesophyll, epidermal cells were identified in C13, based on enrichment of the epidermis-specific transcription factor AtML1 (Takada et al., 2013) and wax-related genes (Figure 3).",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Guard cell,保卫细胞,"FAMA,MPK12",,results_text,"Epidermal guard cells were found in C16, indicated by the specific enrichment of FAMA and guard cell-specific MAP kinases (Figure 3; Supplemental Figure 3A).",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Hydathodes cells,排水器细胞,"PUP1,EP3",,results_text,"Enrichment of transcripts of the purine transporter PUP1 and the homolog of carrot chitinase, EP3, indicated that C17 comprises hydathodes cells (Supplemental Figure 3A; Burkle et al., 2003).",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Procambium,原形成层,Q0990,,results_text,"...fluorescently labeled cells using stably transformed Arabidopsis lines expressing pAtSWEET11:AtSWEET11-GFP, a tentative marker for PP (Chen et al., 2012), and Q0990, a procambial (PC) marker (Radoe",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Protophloem,原韧皮部,"CVP2,CVL1,BAM3,CLE45,BRX,OCTOPUS,APL,CLE41,DOF5.1,LBD3",,results_text,"Conversely, the PCPP cluster closest to the PCXP was enriched with factors involved in the maintenance of protophloem identity and pluripotency in roots and stem, such as COTYLEDON VASCULAR PATTERN 2 ",high,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Xylem,木质部,"REV,IFL1,PHB,CNA,AtHB15",,results_text,"transcripts, known to trigger xylem differentiation (Figure 4B). Adaxial HD-ZIP transcription factors, such as REVOLUTA/INTERFASCICULAR FIBERLESS1 (REV/IFL1), PHABULOSA (PHB), and CORONA (CNA/AtHB15),",mid,2026-06-30T11:57:36
28,Distinct identities of leaf phloem cells revealed by single ,10.1093/plcell/koaa060,,Arabidopsis,leaf,Bundle sheath,维管束鞘,,,figure_legend,Sucrose produced during photosynthesis in the mesophyll cells is transported across the bundle sheath to the PP.,mid,2026-06-30T11:57:36
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,stamen residue,雄蕊残迹,"SPW1, OsFPPS3, OsCP1",,results_text,"Therefore, we annotated clusters 11 and 5 as stamen residue and stigma, respectively (Figure 1C).",high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,stigma,柱头,"OsWDA1, OsMTP11",,results_text,"Therefore, we annotated clusters 11 and 5 as stamen residue and stigma, respectively (Figure 1C).",high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,ovary wall,子房壁,"Os10g0562100/OsMYBS2, Os12g0566000/OsBOR1",,results_text,The cluster 7 markers (Os10g0562100/OsMYBS2 and Os12g0566000/OsBOR1) were expressed in the ovary wall,high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,outer surface of the ovary wall,子房壁外表面,"Os11g0168500/OsERF118, Os03g0773300, Os02g0730000/OsALDH2a, Os06g0643500/OsHyPRP18",,results_text,"the markers of clusters 1 and 2 (Os11g0168500/OsERF118, Os03g0773300, Os02g0730000/OsALDH2a, and Os06g0643500/OsHyPRP18) were expressed at the outer surface of the ovary wall.",high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,style,花柱,Os08g0485400,,results_text,We also detected the cluster 4 marker (Os08g0485400) in the style,high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,basal style,基部花柱,"Os05g0380900/OsCML15, Os09g0517000",,results_text,the cluster 6 markers (Os05g0380900/OsCML15 and Os09g0517000) at either side of the basal style atop the ovary.,high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,inner surface of the ovary wall,子房壁内表面,Os01g0728100/OsGELP24,,results_text,The cluster 9 marker (Os01g0728100/OsGELP24) was detected at both the inner surface of the ovary wall and the outer integument of the ovule.,high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,outer integument,外珠被,Os01g0728100/OsGELP24,,results_text,The cluster 9 marker (Os01g0728100/OsGELP24) was detected at both the inner surface of the ovary wall and the outer integument of the ovule.,high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,ovule,胚珠,"Os12g0207000/OsMADS13, Os01g0220100/OsCEL9A",,results_text,The cluster 10 markers (Os12g0207000/OsMADS13 and Os01g0220100/OsCEL9A) were expressed in the entire ovule.,high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,carpel-originated cells,心皮来源细胞,,,figure_legend,"Clusters (except for clusters 11–13) of partitions 1 and 2 are assigned as carpel- and ovule-originated cells, respectively.",high,2026-06-30T11:59:19
3,Single-nucleus sequencing deciphers developmental trajectori,10.1016/j.devcel.2023.03.004,,rice,flower,ovule-originated cells,胚珠来源细胞,,,figure_legend,"Clusters (except for clusters 11–13) of partitions 1 and 2 are assigned as carpel- and ovule-originated cells, respectively.",high,2026-06-30T11:59:19
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,epidermis,表皮,LOC_Os06g38960,,results_text,"LOC_Os06g38960 was specifically expressed in cells of the epidermis, LOC_Os03g25280 in the epidermis near root hair, LOC_Os04g46810 in cortex cells, LOC_Os01g73700 in the root cap, LOC_Os08g03450 in t",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,epidermis near root hair,靠近根毛的表皮,LOC_Os03g25280,,results_text,"LOC_Os06g38960 was specifically expressed in cells of the epidermis, LOC_Os03g25280 in the epidermis near root hair, LOC_Os04g46810 in cortex cells, LOC_Os01g73700 in the root cap, LOC_Os08g03450 in t",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,cortex,皮层,LOC_Os04g46810,,results_text,"LOC_Os06g38960 was specifically expressed in cells of the epidermis, LOC_Os03g25280 in the epidermis near root hair, LOC_Os04g46810 in cortex cells, LOC_Os01g73700 in the root cap, LOC_Os08g03450 in t",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,root cap,根冠,LOC_Os01g73700,,results_text,"LOC_Os06g38960 was specifically expressed in cells of the epidermis, LOC_Os03g25280 in the epidermis near root hair, LOC_Os04g46810 in cortex cells, LOC_Os01g73700 in the root cap, LOC_Os08g03450 in t",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,endodermis,内皮层,LOC_Os08g03450,,results_text,"LOC_Os06g38960 was specifically expressed in cells of the epidermis, LOC_Os03g25280 in the epidermis near root hair, LOC_Os04g46810 in cortex cells, LOC_Os01g73700 in the root cap, LOC_Os08g03450 in t",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,stele,中柱,LOC_Os03g37490,,results_text,"LOC_Os06g38960 was specifically expressed in cells of the epidermis, LOC_Os03g25280 in the epidermis near root hair, LOC_Os04g46810 in cortex cells, LOC_Os01g73700 in the root cap, LOC_Os08g03450 in t",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,metaxylem,后生木质部,LOC_Os01g73980,,results_text,"LOC_Os06g38960 was specifically expressed in cells of the epidermis, LOC_Os03g25280 in the epidermis near root hair, LOC_Os04g46810 in cortex cells, LOC_Os01g73700 in the root cap, LOC_Os08g03450 in t",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,root hair,根毛,,,results_text,"Together with previously known markers for root hair (Kim et al., 2007; Ding et al., 2009), our novel marker genes allowed us to annotate all clusters containing the major cell types of the root tip i",high,2026-06-30T12:02:29
287,Transcriptional landscape of rice roots at the single-cell r,10.1016/j.molp.2020.12.014,,rice,root,stem cells,干细胞,,,results_text,"This strategy allowed us to identify several genes specifically expressed in stem cells (Supplemental Figure 4A); however, these genes were only represented in very few cells in the scRNA-seq data",low,2026-06-30T12:02:29
288,Single-cell transcriptome atlas and chromatin accessibility ,10.1038/s41467-021-22352-4,,rice,root,epidermis,表皮,,,results_text,"we read raw data slot of the Seurat object (clusters 1, 4, and 9 for epidermis; clusters 0, 3, 6, and 11 for ground tissues) into Palantir",high,2026-06-30T12:05:25
288,Single-cell transcriptome atlas and chromatin accessibility ,10.1038/s41467-021-22352-4,,rice,root,ground tissues,基础组织,,,results_text,"we read raw data slot of the Seurat object (clusters 1, 4, and 9 for epidermis; clusters 0, 3, 6, and 11 for ground tissues) into Palantir",high,2026-06-30T12:05:25
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,epidermis,表皮,,,results_text,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,cortex,皮层,,,results_text,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,c/e pre,皮层/内皮层前体,,,figure_legend,"A cluster residing between the epidermis and endodermis clusters, with expression of markers from both cell types (Supplementary Fig. 2B, C) was given the label ""c/e pre"" (precursor of cortex/endoderm",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,endo 1,内皮层1,,,results_text,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,endo 2,内皮层2,,,results_text,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,endo 3,内皮层3,,,results_text,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,endodermis,内皮层,"AT3G32980,AT1G61590,AT1G14580,AT3G22600,AT5G66390",,results_text,"Endodermis cells were an exception, as several of their scATAC marker genes (AT3G32980, AT1G61590, AT1G14580, AT3G22600, and AT5G66390) were also found to be marker genes in single-cell RNA-seq studie",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,stele 1 (xylem),中柱1(木质部),,,figure_legend,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,stele (phloem),中柱(韧皮部),,,results_text,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,stele 2 (peri),中柱2(中柱鞘),,,figure_legend,"However, all other cell clusters were manually annotated and corresponded to the major cell layers of the root (Supplementary Fig. 2A): outer layers including epidermis cortex, and a precursor of endo",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,hair,根毛,,,results_text,"The transferred labels matched our manual annotations, and, in the case of epidermal cells, allowed us to separate a single scATAC cluster into hair and non-hair cells (Fig. 2a and Supplementary Fig. ",high,2026-06-30T12:10:12
9,The regulatory landscape of arabidopsis thaliana roots at si,10.1038/s41467-021-23675-y,,Arabidopsis,root,non-hair,非根毛,,,results_text,"The transferred labels matched our manual annotations, and, in the case of epidermal cells, allowed us to separate a single scATAC cluster into hair and non-hair cells (Fig. 2a and Supplementary Fig. ",high,2026-06-30T12:10:12
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,cortex,皮层,AT1G26510,,results_text,"Clusters 9 and 13 comprise cortex and endodermal cells, respectively (Figures 1B and S1G; Table S2).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,endodermal cells,内皮层细胞,"SCR,SHR",,results_text,"Clusters 9 and 13 comprise cortex and endodermal cells, respectively (Figures 1B and S1G; Table S2).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,trichoblast,根毛细胞,COBL9,,results_text,"Clusters 10 and 3 comprise trichoblast and atrichoblast cells, respectively (Figures 1B and S1G; Table S2).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,atrichoblast,非根毛细胞,"GL2,MLP34",,results_text,"Clusters 10 and 3 comprise trichoblast and atrichoblast cells, respectively (Figures 1B and S1G; Table S2).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,stele,中柱,,,results_text,Cluster 4 comprises stele cells while a neighboring cluster (12) comprises maturing xylem cells (Figures 1B and S1G; Table S2).,high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,maturing xylem cells,成熟木质部细胞,,,results_text,Cluster 4 comprises stele cells while a neighboring cluster (12) comprises maturing xylem cells (Figures 1B and S1G; Table S2).,high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,phloem,韧皮部,"APL,PME32",,results_text,"Particularly, phloem and pericycle cells are separated into two discrete subclusters (Figure S4).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,pericycle,中柱鞘,"LBD29,TIP2-3,ATL75",,results_text,"Particularly, phloem and pericycle cells are separated into two discrete subclusters (Figure S4).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,columella,根冠,"COBL2,NCED2,ATL63",,results_text,"Subcluster 11.2 contains columella cells that express marker genes such as COBL2, NCED2, and ATL63 (Figure 2E).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,QC cells,静止中心细胞,"AGL42,BBM,TEL1,WOX5",,results_text,"Finally, cluster 11 comprises both columella and QC cells (Figures 1B and S1G; Table S2), which can be separated into two subclusters.",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,lateral root cap cells,侧根冠细胞,MLP34,,results_text,"with the exception of lateral root cap cells (for which limited marker data are available), all known major tissue types in the root were captured",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,meristematic cells,分生组织细胞,"KNOLLE,ENODL14,ENODL15",,results_text,"cells in the ﬁnal four clusters (2, 6, 7, and 8) show markedly meristematic-based expression proﬁles (Figure S5B).",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,differentiating trichoblasts,分化中的根毛细胞,MES15,,figure_legend,"promoter fusions for the following genes reveal the predicted cell-type speciﬁcities: (C) MES15, differentiating trichoblasts",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,meristematic cortex,分生组织皮层,"AT3G22120,AT1G62500",,results_text,"the meristematic cortex and endodermis marker, AT3G22120, is mainly expressed in cells of subcluster 2.2 positioned near these mature cell types",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,meristematic endodermis,分生组织内皮层,AT3G22120,,results_text,"the meristematic cortex and endodermis marker, AT3G22120, is mainly expressed in cells of subcluster 2.2 positioned near these mature cell types",high,2026-06-30T12:20:29
291,Spatiotemporal developmental trajectories in the arabidopsis,10.1016/j.devcel.2019.02.022,,Arabidopsis,root,meristematic vasculature,分生组织维管,PIP2-8,,results_text,"the meristematic vasculature marker, PIP2-8, is primarily expressed in cells of subcluster 2.3, positioned adjacent to the vasculature cluster",high,2026-06-30T12:20:29
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,root,root cap cells,根冠细胞,,,results_text,the study by Xu et al. (2024) revealed the transcriptional regulation of the FER-PIF3 pathway in mediating the mechanosensory response of root cap cells,high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,mesophyll,叶肉细胞,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,guard,保卫细胞,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,meristem,shoot meristem,茎顶端分生组织,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,other,companion,伴胞,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,epidermal,表皮细胞,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,root,cortical,皮层细胞,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,meristem,proliferating,增殖细胞,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,other,vascular,维管细胞,,,results_text,"the Arabidopsis shoot apex comprises at least 23 transcriptionally distinct clusters classified into seven major cell groups, including mesophyll, guard, shoot meristem, companion, epidermal, cortical",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,vascular precursor cells,维管前体细胞,"CDF5,RGA",,results_text,CDF5 and RGA may function as central regulatory hubs orchestrating cell fate specification in vascular precursor cells,high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,meristemoid mother cells,拟分生组织母细胞,,,results_text,delineated transcriptional networks driving the transition from meristemoid mother cells to guard mother cells,high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,guard mother cells,保卫母细胞,,,results_text,delineated transcriptional networks driving the transition from meristemoid mother cells to guard mother cells,high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,pavement,铺板细胞,"bZIP25,bZIP53",,results_text,"bZIP25 and bZIP53, which are highly expressed in pavement and early protodermal cells, playing key roles in epidermal cell differentiation.",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,early protodermal cells,早期原表皮细胞,"bZIP25,bZIP53",,results_text,"bZIP25 and bZIP53, which are highly expressed in pavement and early protodermal cells, playing key roles in epidermal cell differentiation.",high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,upper epidermal cells,上表皮细胞,,,results_text,uncovered subtle yet significant transcriptional differences between the upper and lower epidermal cells of Arabidopsis leaves,high,2026-06-30T12:53:19
15,Single-cell omics in plant biology: Mechanistic insights and,10.1007/s44307-025-00074-8,,Arabidopsis,leaf,lower epidermal cells,下表皮细胞,,,results_text,uncovered subtle yet significant transcriptional differences between the upper and lower epidermal cells of Arabidopsis leaves,high,2026-06-30T12:53:19
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,INIT.epidermis,,,,results_text,"By using chromatin accessibility data, we divided initial cells into six “sub-clusters”: INIT.epidermis/cortex/endodermis/stele/root cap (initial cells exhibited more open chromatin regions resembling",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,INIT.cortex,,,,results_text,"By using chromatin accessibility data, we divided initial cells into six “sub-clusters”: INIT.epidermis/cortex/endodermis/stele/root cap (initial cells exhibited more open chromatin regions resembling",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,INIT.endodermis,,,,results_text,"By using chromatin accessibility data, we divided initial cells into six “sub-clusters”: INIT.epidermis/cortex/endodermis/stele/root cap (initial cells exhibited more open chromatin regions resembling",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,INIT.stele,,,,results_text,"By using chromatin accessibility data, we divided initial cells into six “sub-clusters”: INIT.epidermis/cortex/endodermis/stele/root cap (initial cells exhibited more open chromatin regions resembling",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,INIT.root cap,,,,results_text,"By using chromatin accessibility data, we divided initial cells into six “sub-clusters”: INIT.epidermis/cortex/endodermis/stele/root cap (initial cells exhibited more open chromatin regions resembling",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,INIT.Pr,,,,results_text,"By using chromatin accessibility data, we divided initial cells into six “sub-clusters”: INIT.epidermis/cortex/endodermis/stele/root cap... and INIT.Pr (initial cells exhibited more open chromatin reg",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,QC,静止中心,BBM,,figure_legend,"cell types were deﬁned using known markers, QC (quiescent center), XPP (xylem pole pericycle), LRC (lateral root cap).",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,XPP,木质部极中柱鞘,,,figure_legend,"cell types were deﬁned using known markers, QC (quiescent center), XPP (xylem pole pericycle), LRC (lateral root cap).",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,LRC,侧根冠,,,figure_legend,"cell types were deﬁned using known markers, QC (quiescent center), XPP (xylem pole pericycle), LRC (lateral root cap).",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,columella,根冠柱,,,results_text,"In control samples, INIT.root cap had a higher correlation with columella than LRC, in contrast to the results of stress.",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,trichoblast,根毛细胞,,,results_text,"INIT.epidermis(control) had the highest correlation with trichoblast, while INIT.epidermis (stress) had the highest correlation with epidermis",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,epidermis,表皮,,,results_text,"INIT.epidermis(stress) had the highest correlation with epidermis, indicating that most of INIT.epidermis(control) might develop into trichoblast in the future",high,2026-06-30T12:54:18
